parameters: n=5 l=2 k=1 p=5 q=2 m=8
TOTAL 136 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 0 | 45 | 18 | x=(2*9) | x 2 9 * = | x:bill 2:people 9:bill *:bill =:bill
EXPR: 0 | POS | INT | 0 | 45 | 18 | (2*9)=x | 2 9 * x = | 2:people 9:bill *:bill x:bill =:bill
EXPR: 0 | POS | INT | 2 | 45 | 18 | (x/2)=9 | x 2 / 9 = | x:bill 2:people /:bill 9:bill =:bill
EXPR: 0 | POS | INT | 4 | 45 | 18 | 9=(x/2) | 9 x 2 / = | 9:bill x:bill 2:people /:bill =:bill
EXPR: 0 | POS | INT | 10 | 45 | 11 | (2+9)=x | 2 9 + x = | 2:bill 9:bill +:bill x:bill =:bill
EXPR: 0 | POS | INT | 10 | 45 | 11 | x=(2+9) | x 2 9 + = | x:bill 2:bill 9:bill +:bill =:bill
EXPR: 0 | POS | INT | 12 | 45 | 11 | 2=(x-9) | 2 x 9 - = | 2:bill x:bill 9:bill -:bill =:bill
EXPR: 0 | POS | INT | 12 | 45 | 7 | (9-2)=x | 9 2 - x = | 9:bill 2:bill -:bill x:bill =:bill
EXPR: 0 | POS | INT | 12 | 45 | 11 | (x-2)=9 | x 2 - 9 = | x:bill 2:bill -:bill 9:bill =:bill
EXPR: 0 | POS | INT | 12 | 45 | 7 | x=(9-2) | x 9 2 - = | x:bill 9:bill 2:bill -:bill =:bill
EXPR: 0 | POS | INT | 12 | 45 | 18 | 2=(x/9) | 2 x 9 / = | 2:people x:people 9:bill /:people =:people
EXPR: 0 | POS | INT | 12 | 45 | 7 | (x+2)=9 | x 2 + 9 = | x:bill 2:bill +:bill 9:bill =:bill
EXPR: 0 | POS | INT | 12 | 45 | 7 | 2=(9-x) | 2 9 x - = | 2:bill 9:bill x:bill -:bill =:bill
EXPR: 0 | POS | INT | 12 | 45 | 7 | (2+x)=9 | 2 x + 9 = | 2:bill x:bill +:bill 9:bill =:bill
EXPR: 0 | POS | INT | 14 | 45 | 18 | (x/9)=2 | x 9 / 2 = | x:people 9:bill /:people 2:people =:people
EXPR: 0 | POS | INT | 14 | 45 | 11 | (x-9)=2 | x 9 - 2 = | x:bill 9:bill -:bill 2:bill =:bill
EXPR: 0 | POS | INT | 14 | 45 | 7 | (9-x)=2 | 9 x - 2 = | 9:bill x:bill -:bill 2:bill =:bill
EXPR: 0 | POS | INT | 14 | 45 | 7 | 9=(x+2) | 9 x 2 + = | 9:bill x:bill 2:bill +:bill =:bill
EXPR: 0 | POS | INT | 14 | 45 | 11 | 9=(x-2) | 9 x 2 - = | 9:bill x:bill 2:bill -:bill =:bill
EXPR: 0 | POS | INT | 14 | 45 | 7 | 9=(2+x) | 9 2 x + = | 9:bill 2:bill x:bill +:bill =:bill
NET 20 unique, non-negative, integer-valued solutions found out of 136 total solutions
