-1 1:0.7742058823674496 2:0.13435858440928364 3:0.043851247088593386 4:0.0475842861346735 5:0.7816696844592178 6:0.13717150854708246 7:0.050487552583397245 8:0.030671254410302683 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.30000000000000004 22:0.7791817504286284 23:0 24:0 25:0 26:0 27:0 28:1 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:1 41:0 42:0 43:0 
-1 1:0.8029419661880098 2:0.11240413327112023 3:0.04004547923016494 4:0.04460842131070493 5:0.7508780390530663 6:0.18820244617578577 7:0.01715522275842691 8:0.04376429201272099 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:1.4000000000000001 22:0.5761745110735356 23:1 24:1 25:0 26:0 27:0 28:1 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:1 41:0 42:0 43:0 
-1 1:0.7742058823674496 2:0.13435858440928364 3:0.043851247088593386 4:0.0475842861346735 5:0.7816696844592178 6:0.13717150854708246 7:0.050487552583397245 8:0.030671254410302683 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.5 22:0.5658993177759064 23:1 24:0 25:0 26:0 27:0 28:1 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:1 41:1 42:0 43:0 
-1 1:0.7742058823674496 2:0.13435858440928364 3:0.043851247088593386 4:0.0475842861346735 5:0.7816696844592178 6:0.13717150854708246 7:0.050487552583397245 8:0.030671254410302683 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.7000000000000001 22:0.5369745516843697 23:1 24:0 25:0 26:0 27:0 28:1 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:1 41:0 42:0 43:1 
-1 1:0.7178397869075713 2:0.16602527203109255 3:0.05248469180024492 4:0.06365024926109153 5:0.7532883932936829 6:0.1350402757481335 7:0.06300806262930188 8:0.04866326832888164 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.30000000000000004 22:0.741472191164979 23:0 24:0 25:0 26:0 27:0 28:1 29:1 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:1 41:0 42:0 43:0 
-1 1:0.7178397869075713 2:0.16602527203109255 3:0.05248469180024492 4:0.06365024926109153 5:0.7532883932936829 6:0.1350402757481335 7:0.06300806262930188 8:0.04866326832888164 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.5 22:0.5575340195394861 23:0 24:0 25:0 26:0 27:0 28:1 29:1 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:1 41:1 42:0 43:0 
-1 1:0.7614892072923728 2:0.14787310995273903 3:0.04566660492758012 4:0.04497107782730794 5:0.7265974279260042 6:0.2043728604758025 7:0.017134693350727356 8:0.0518950182474659 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:1.4000000000000001 22:0.5536710157860953 23:0 24:1 25:0 26:0 27:0 28:1 29:1 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:1 41:0 42:0 43:0 
-1 1:0.7178397869075713 2:0.16602527203109255 3:0.05248469180024492 4:0.06365024926109153 5:0.7532883932936829 6:0.1350402757481335 7:0.06300806262930188 8:0.04866326832888164 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.7000000000000001 22:0.5234090119494857 23:0 24:0 25:0 26:0 27:0 28:1 29:1 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:1 41:0 42:0 43:1 
-1 1:0.1635402527380938 2:0.1533756556544731 3:0.6480650960890196 4:0.0350189955184131 5:0.791006845521364 6:0.1316928679048451 7:0.03879961390943606 8:0.03850067266435465 9:0.7640162703618678 10:0.1828546380233827 11:0.010107360325863823 12:0.04302173128888569 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:10.700000000000001 22:0.7417761205835298 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:1 36:0 37:0 38:0 39:0 40:1 41:0 42:1 43:0 
-1 1:0.2649170950143004 2:0.09697091197312814 3:0.6096192359942227 4:0.028492757018348757 5:0.6593873828231533 6:0.2132781673853022 7:0.06746742984945608 8:0.059867019942088276 9:0.774528219745153 10:0.14948164441220557 11:0.03623990996099028 12:0.039750225881651044 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:2.3000000000000003 22:0.7045157645769204 23:1 24:0 25:0 26:0 27:0 28:1 29:0 30:0 31:0 32:0 33:0 34:0 35:1 36:0 37:0 38:0 39:0 40:1 41:0 42:1 43:0 
-1 1:0.1635402527380938 2:0.1533756556544731 3:0.6480650960890196 4:0.0350189955184131 5:0.5843843321106769 6:0.20894582135902373 7:0.1563420845012632 8:0.050327762029035994 9:0.774528219745153 10:0.14948164441220557 11:0.03623990996099028 12:0.039750225881651044 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:7.800000000000001 22:0.6953764669225005 23:0 24:0 25:0 26:0 27:0 28:1 29:0 30:0 31:0 32:0 33:0 34:0 35:1 36:0 37:0 38:0 39:0 40:1 41:0 42:1 43:0 
-1 1:0.1635402527380938 2:0.1533756556544731 3:0.6480650960890196 4:0.0350189955184131 5:0.774528219745153 6:0.14948164441220557 7:0.03623990996099028 8:0.039750225881651044 9:0.6223987168362272 10:0.27670706416136054 11:0.04116078473148321 12:0.05973343427092897 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:10.700000000000001 22:0.6668476873766568 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:1 36:0 37:0 38:0 39:0 40:1 41:0 42:1 43:0 
-1 1:0.7489214323915668 2:0.1399109251895981 3:0.04928460985652501 4:0.06188303256231017 5:0.8141808023131322 6:0.11534143011431186 7:0.02465294498586511 8:0.045824822586690815 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.30000000000000004 22:0.7924276790059438 23:1 24:0 25:0 26:0 27:0 28:1 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:1 41:0 42:0 43:0 
-1 1:0.7489214323915668 2:0.1399109251895981 3:0.04928460985652501 4:0.06188303256231017 5:0.8141808023131322 6:0.11534143011431186 7:0.02465294498586511 8:0.045824822586690815 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.5 22:0.5894241766052875 23:1 24:0 25:0 26:0 27:0 28:1 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:1 41:1 42:0 43:0 
-1 1:0.7054039660643614 2:0.1818929829613025 3:0.07023118728856649 4:0.042471863685769405 5:0.8071669450446524 6:0.13195417057564812 7:0.008008447178330422 8:0.05287043720136925 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:1.4000000000000001 22:0.5799344640384165 23:1 24:1 25:0 26:0 27:0 28:1 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:1 41:0 42:0 43:0 
-1 1:0.7489214323915668 2:0.1399109251895981 3:0.04928460985652501 4:0.06188303256231017 5:0.8141808023131322 6:0.11534143011431186 7:0.02465294498586511 8:0.045824822586690815 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.7000000000000001 22:0.5634148790628583 23:1 24:0 25:0 26:0 27:0 28:1 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:1 41:0 42:0 43:1 
-1 1:0.5248306809558558 2:0.14142492124249295 3:0.3116663253081706 4:0.022078072493481104 5:0.7279904991512403 6:0.21957011139579913 7:0.02305223858545397 8:0.029387150867506612 9:0.5804738657082237 10:0.20875613119617803 11:0.1808936577107134 12:0.029876345384884997 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:4.2 22:0.6034422278808859 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:1 31:1 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:1 41:0 42:0 43:0 
-1 1:0.7530139340936692 2:0.21278538689721063 3:0.01477655542131379 4:0.019424123587806607 5:0.5005971605132964 6:0.21681848294122896 7:0.2332822980168402 8:0.049302058528634465 9:0.5093425940763556 10:0.16011756147127154 11:0.3022524742039861 12:0.02828737024838632 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.8 22:0.5680740706899192 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:1 31:1 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:1 41:0 42:0 43:0 
