parameters: n=7 l=3 k=1 p=5 q=1 m=9
TOTAL 408 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 0 | 469 | 597 | x=(864+(128-395)) | x 864 128 395 - + = | x:game 864:game 128:game 395:game -:game +:game =:game
EXPR: 0 | POS | INT | 0 | 469 | 1131 | x=(864-(128-395)) | x 864 128 395 - - = | x:game 864:game 128:game 395:game -:game -:game =:game
EXPR: 0 | POS | INT | 0 | 469 | 1387 | x=(864+(128+395)) | x 864 128 395 + + = | x:game 864:game 128:game 395:game +:game +:game =:game
EXPR: 0 | POS | INT | 0 | 469 | 341 | x=(864-(128+395)) | x 864 128 395 + - = | x:game 864:game 128:game 395:game +:game -:game =:game
EXPR: 0 | POS | INT | 0 | 469 | 1131 | x=((864-128)+395) | x 864 128 - 395 + = | x:game 864:game 128:game -:game 395:game +:game =:game
EXPR: 0 | POS | INT | 0 | 469 | 341 | x=((864-128)-395) | x 864 128 - 395 - = | x:game 864:game 128:game -:game 395:game -:game =:game
EXPR: 0 | POS | INT | 0 | 469 | 597 | x=((864+128)-395) | x 864 128 + 395 - = | x:game 864:game 128:game +:game 395:game -:game =:game
EXPR: 0 | POS | INT | 0 | 469 | 1387 | x=((864+128)+395) | x 864 128 + 395 + = | x:game 864:game 128:game +:game 395:game +:game =:game
EXPR: 0 | POS | INT | 1 | 469 | 597 | x=(864+(128-395)) | x 864 128 395 - + = | x:game 864:game 128:game 395:game -:game +:game =:game
EXPR: 0 | POS | INT | 1 | 469 | 1131 | x=(864-(128-395)) | x 864 128 395 - - = | x:game 864:game 128:game 395:game -:game -:game =:game
EXPR: 0 | POS | INT | 1 | 469 | 341 | x=(864-(128+395)) | x 864 128 395 + - = | x:game 864:game 128:game 395:game +:game -:game =:game
EXPR: 0 | POS | INT | 1 | 469 | 1131 | x=((864-128)+395) | x 864 128 - 395 + = | x:game 864:game 128:game -:game 395:game +:game =:game
EXPR: 0 | POS | INT | 1 | 469 | 1387 | x=(864+(128+395)) | x 864 128 395 + + = | x:game 864:game 128:game 395:game +:game +:game =:game
EXPR: 0 | POS | INT | 1 | 469 | 341 | x=((864-128)-395) | x 864 128 - 395 - = | x:game 864:game 128:game -:game 395:game -:game =:game
EXPR: 0 | POS | INT | 1 | 469 | 1387 | x=((864+128)+395) | x 864 128 + 395 + = | x:game 864:game 128:game +:game 395:game +:game =:game
EXPR: 0 | POS | INT | 1 | 469 | 597 | x=((864+128)-395) | x 864 128 + 395 - = | x:game 864:game 128:game +:game 395:game -:game =:game
EXPR: 0 | POS | INT | 2 | 469 | 1131 | ((x-864)+128)=395 | x 864 - 128 + 395 = | x:game 864:game -:game 128:game +:game 395:game =:game
EXPR: 0 | POS | INT | 2 | 469 | 341 | ((864-x)-128)=395 | 864 x - 128 - 395 = | 864:game x:game -:game 128:game -:game 395:game =:game
EXPR: 0 | POS | INT | 2 | 469 | 1131 | (x-(864-128))=395 | x 864 128 - - 395 = | x:game 864:game 128:game -:game -:game 395:game =:game
EXPR: 0 | POS | INT | 2 | 469 | 341 | 864=(128+(x+395)) | 864 128 x 395 + + = | 864:game 128:game x:game 395:game +:game +:game =:game
EXPR: 0 | POS | INT | 2 | 469 | 1387 | (x-(864+128))=395 | x 864 128 + - 395 = | x:game 864:game 128:game +:game -:game 395:game =:game
EXPR: 0 | POS | INT | 2 | 469 | 597 | (864+(128-x))=395 | 864 128 x - + 395 = | 864:game 128:game x:game -:game +:game 395:game =:game
EXPR: 0 | POS | INT | 2 | 469 | 1387 | ((x-864)-128)=395 | x 864 - 128 - 395 = | x:game 864:game -:game 128:game -:game 395:game =:game
EXPR: 0 | POS | INT | 2 | 469 | 341 | (864-(128+x))=395 | 864 128 x + - 395 = | 864:game 128:game x:game +:game -:game 395:game =:game
EXPR: 0 | POS | INT | 2 | 469 | 597 | (864-(x-128))=395 | 864 x 128 - - 395 = | 864:game x:game 128:game -:game -:game 395:game =:game
EXPR: 0 | POS | INT | 2 | 469 | 597 | ((864-x)+128)=395 | 864 x - 128 + 395 = | 864:game x:game -:game 128:game +:game 395:game =:game
EXPR: 0 | POS | INT | 2 | 469 | 597 | 864=((x-128)+395) | 864 x 128 - 395 + = | 864:game x:game 128:game -:game 395:game +:game =:game
EXPR: 0 | POS | INT | 2 | 469 | 1131 | 864=((x+128)-395) | 864 x 128 + 395 - = | 864:game x:game 128:game +:game 395:game -:game =:game
EXPR: 0 | POS | INT | 2 | 469 | 1387 | 864=((x-128)-395) | 864 x 128 - 395 - = | 864:game x:game 128:game -:game 395:game -:game =:game
EXPR: 0 | POS | INT | 2 | 469 | 341 | ((864-128)-x)=395 | 864 128 - x - 395 = | 864:game 128:game -:game x:game -:game 395:game =:game
EXPR: 0 | POS | INT | 2 | 469 | 1131 | 864=(128-(395-x)) | 864 128 395 x - - = | 864:game 128:game 395:game x:game -:game -:game =:game
EXPR: 0 | POS | INT | 2 | 469 | 341 | (864-(x+128))=395 | 864 x 128 + - 395 = | 864:game x:game 128:game +:game -:game 395:game =:game
EXPR: 0 | POS | INT | 2 | 469 | 341 | 864=(128+(395+x)) | 864 128 395 x + + = | 864:game 128:game 395:game x:game +:game +:game =:game
EXPR: 0 | POS | INT | 2 | 469 | 1131 | 864=(x+(128-395)) | 864 x 128 395 - + = | 864:game x:game 128:game 395:game -:game +:game =:game
EXPR: 0 | POS | INT | 2 | 469 | 597 | 864=(x-(128-395)) | 864 x 128 395 - - = | 864:game x:game 128:game 395:game -:game -:game =:game
EXPR: 0 | POS | INT | 2 | 469 | 1387 | 864=(x-(128+395)) | 864 x 128 395 + - = | 864:game x:game 128:game 395:game +:game -:game =:game
EXPR: 0 | POS | INT | 2 | 469 | 341 | 864=((x+128)+395) | 864 x 128 + 395 + = | 864:game x:game 128:game +:game 395:game +:game =:game
EXPR: 0 | POS | INT | 2 | 469 | 1131 | 864=(128+(x-395)) | 864 128 x 395 - + = | 864:game 128:game x:game 395:game -:game +:game =:game
EXPR: 0 | POS | INT | 2 | 469 | 1131 | 864=((128+x)-395) | 864 128 x + 395 - = | 864:game 128:game x:game +:game 395:game -:game =:game
EXPR: 0 | POS | INT | 2 | 469 | 597 | ((864+128)-x)=395 | 864 128 + x - 395 = | 864:game 128:game +:game x:game -:game 395:game =:game
EXPR: 0 | POS | INT | 2 | 469 | 341 | 864=((128+x)+395) | 864 128 x + 395 + = | 864:game 128:game x:game +:game 395:game +:game =:game
EXPR: 0 | POS | INT | 2 | 469 | 341 | 864=(x+(128+395)) | 864 x 128 395 + + = | 864:game x:game 128:game 395:game +:game +:game =:game
EXPR: 0 | POS | INT | 2 | 469 | 1131 | 864=((128-395)+x) | 864 128 395 - x + = | 864:game 128:game 395:game -:game x:game +:game =:game
EXPR: 0 | POS | INT | 2 | 469 | 341 | 864=((128+395)+x) | 864 128 395 + x + = | 864:game 128:game 395:game +:game x:game +:game =:game
EXPR: 0 | POS | INT | 10 | 469 | 597 | x=(128+(864-395)) | x 128 864 395 - + = | x:game 128:game 864:game 395:game -:game +:game =:game
EXPR: 0 | POS | INT | 10 | 469 | 1131 | x=((864+395)-128) | x 864 395 + 128 - = | x:game 864:game 395:game +:game 128:game -:game =:game
EXPR: 0 | POS | INT | 10 | 469 | 341 | x=((864-395)-128) | x 864 395 - 128 - = | x:game 864:game 395:game -:game 128:game -:game =:game
EXPR: 0 | POS | INT | 10 | 469 | 1387 | x=((864+395)+128) | x 864 395 + 128 + = | x:game 864:game 395:game +:game 128:game +:game =:game
EXPR: 0 | POS | INT | 10 | 469 | 597 | x=(864-(395-128)) | x 864 395 128 - - = | x:game 864:game 395:game 128:game -:game -:game =:game
EXPR: 0 | POS | INT | 10 | 469 | 1387 | x=(128+(864+395)) | x 128 864 395 + + = | x:game 128:game 864:game 395:game +:game +:game =:game
EXPR: 0 | POS | INT | 10 | 469 | 1131 | x=(864+(395-128)) | x 864 395 128 - + = | x:game 864:game 395:game 128:game -:game +:game =:game
EXPR: 0 | POS | INT | 10 | 469 | 597 | x=((864-395)+128) | x 864 395 - 128 + = | x:game 864:game 395:game -:game 128:game +:game =:game
EXPR: 0 | POS | INT | 11 | 469 | 597 | x=(128+(864-395)) | x 128 864 395 - + = | x:game 128:game 864:game 395:game -:game +:game =:game
EXPR: 0 | POS | INT | 11 | 469 | 1131 | x=((864+395)-128) | x 864 395 + 128 - = | x:game 864:game 395:game +:game 128:game -:game =:game
EXPR: 0 | POS | INT | 11 | 469 | 1387 | x=((864+395)+128) | x 864 395 + 128 + = | x:game 864:game 395:game +:game 128:game +:game =:game
EXPR: 0 | POS | INT | 11 | 469 | 341 | x=((864-395)-128) | x 864 395 - 128 - = | x:game 864:game 395:game -:game 128:game -:game =:game
EXPR: 0 | POS | INT | 11 | 469 | 597 | x=(864-(395-128)) | x 864 395 128 - - = | x:game 864:game 395:game 128:game -:game -:game =:game
EXPR: 0 | POS | INT | 11 | 469 | 1387 | x=(128+(864+395)) | x 128 864 395 + + = | x:game 128:game 864:game 395:game +:game +:game =:game
EXPR: 0 | POS | INT | 11 | 469 | 1131 | x=(864+(395-128)) | x 864 395 128 - + = | x:game 864:game 395:game 128:game -:game +:game =:game
EXPR: 0 | POS | INT | 11 | 469 | 597 | x=((864-395)+128) | x 864 395 - 128 + = | x:game 864:game 395:game -:game 128:game +:game =:game
EXPR: 0 | POS | INT | 12 | 469 | 341 | ((864-x)-395)=128 | 864 x - 395 - 128 = | 864:game x:game -:game 395:game -:game 128:game =:game
EXPR: 0 | POS | INT | 12 | 469 | 1131 | 128=((864-x)+395) | 128 864 x - 395 + = | 128:game 864:game x:game -:game 395:game +:game =:game
