parameters: n=5 l=2 k=1 p=5 q=1 m=8
TOTAL 22 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 0 | 18 | 52 | x=(35+17) | x 35 17 + = | x:seashell 35:seashell 17:seashell +:seashell =:seashell
EXPR: 1 | POS | INT | 0 | 18 | 18 | x=(35-17) | x 35 17 - = | x:seashell 35:seashell 17:seashell -:seashell =:seashell
EXPR: 1 | POS | INT | 1 | 18 | 18 | x=(35-17) | x 35 17 - = | x:seashell 35:seashell 17:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 1 | 18 | 52 | x=(35+17) | x 35 17 + = | x:seashell 35:seashell 17:seashell +:seashell =:seashell
EXPR: 1 | POS | INT | 2 | 18 | 18 | (35-x)=17 | 35 x - 17 = | 35:seashell x:seashell -:seashell 17:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 18 | 52 | (x-35)=17 | x 35 - 17 = | x:seashell 35:seashell -:seashell 17:seashell =:seashell
EXPR: 1 | POS | INT | 2 | 18 | 18 | 35=(17+x) | 35 17 x + = | 35:seashell 17:seashell x:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 2 | 18 | 52 | 35=(x-17) | 35 x 17 - = | 35:seashell x:seashell 17:seashell -:seashell =:seashell
EXPR: 1 | POS | INT | 2 | 18 | 18 | 35=(x+17) | 35 x 17 + = | 35:seashell x:seashell 17:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 12 | 18 | 52 | 17=(x-35) | 17 x 35 - = | 17:seashell x:seashell 35:seashell -:seashell =:seashell
EXPR: 1 | POS | INT | 12 | 18 | 18 | (17+x)=35 | 17 x + 35 = | 17:seashell x:seashell +:seashell 35:seashell =:seashell
EXPR: 1 | POS | INT | 12 | 18 | 18 | (x+17)=35 | x 17 + 35 = | x:seashell 17:seashell +:seashell 35:seashell =:seashell
EXPR: 0 | POS | INT | 12 | 18 | 52 | (x-17)=35 | x 17 - 35 = | x:seashell 17:seashell -:seashell 35:seashell =:seashell
EXPR: 1 | POS | INT | 12 | 18 | 18 | 17=(35-x) | 17 35 x - = | 17:seashell 35:seashell x:seashell -:seashell =:seashell
NET 14 non-negative, integer-valued solutions found out of 22 total solutions
