parameters: n=5 l=2 k=1 p=5 q=1 m=8
TOTAL 22 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 0 | 12 | 162 | x=(87+75) | x 87 75 + = | x:nickel 87:nickel 75:nickel +:nickel =:nickel
EXPR: 1 | POS | INT | 0 | 12 | 12 | x=(87-75) | x 87 75 - = | x:nickel 87:nickel 75:nickel -:nickel =:nickel
EXPR: 1 | POS | INT | 1 | 12 | 12 | x=(87-75) | x 87 75 - = | x:nickel 87:nickel 75:nickel -:nickel =:nickel
EXPR: 0 | POS | INT | 1 | 12 | 162 | x=(87+75) | x 87 75 + = | x:nickel 87:nickel 75:nickel +:nickel =:nickel
EXPR: 1 | POS | INT | 2 | 12 | 12 | (87-x)=75 | 87 x - 75 = | 87:nickel x:nickel -:nickel 75:nickel =:nickel
EXPR: 0 | POS | INT | 2 | 12 | 162 | (x-87)=75 | x 87 - 75 = | x:nickel 87:nickel -:nickel 75:nickel =:nickel
EXPR: 1 | POS | INT | 2 | 12 | 12 | 87=(75+x) | 87 75 x + = | 87:nickel 75:nickel x:nickel +:nickel =:nickel
EXPR: 0 | POS | INT | 2 | 12 | 162 | 87=(x-75) | 87 x 75 - = | 87:nickel x:nickel 75:nickel -:nickel =:nickel
EXPR: 1 | POS | INT | 2 | 12 | 12 | 87=(x+75) | 87 x 75 + = | 87:nickel x:nickel 75:nickel +:nickel =:nickel
EXPR: 0 | POS | INT | 12 | 12 | 162 | 75=(x-87) | 75 x 87 - = | 75:nickel x:nickel 87:nickel -:nickel =:nickel
EXPR: 1 | POS | INT | 12 | 12 | 12 | (75+x)=87 | 75 x + 87 = | 75:nickel x:nickel +:nickel 87:nickel =:nickel
EXPR: 1 | POS | INT | 12 | 12 | 12 | (x+75)=87 | x 75 + 87 = | x:nickel 75:nickel +:nickel 87:nickel =:nickel
EXPR: 0 | POS | INT | 12 | 12 | 162 | (x-75)=87 | x 75 - 87 = | x:nickel 75:nickel -:nickel 87:nickel =:nickel
EXPR: 1 | POS | INT | 12 | 12 | 12 | 75=(87-x) | 75 87 x - = | 75:nickel 87:nickel x:nickel -:nickel =:nickel
NET 14 non-negative, integer-valued solutions found out of 22 total solutions
