parameters: n=7 l=3 k=1 p=5 q=3 m=9
TOTAL 1000 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 0 | 8 | 86 | x=((2+96)-12) | x 2 96 + 12 - = | x:people 2:people 96:people +:people 12:people -:people =:people
EXPR: 0 | POS | INT | 0 | 8 | 204 | x=((2*96)+12) | x 2 96 * 12 + = | x:people 2:people 96:people *:people 12:people +:people =:people
EXPR: 0 | POS | INT | 0 | 8 | 1176 | x=((2+96)*12) | x 2 96 + 12 * = | x:people 2:people 96:people +:people 12:people *:people =:people
EXPR: 0 | POS | INT | 0 | 8 | 110 | x=((2+96)+12) | x 2 96 + 12 + = | x:people 2:people 96:people +:people 12:people +:people =:people
EXPR: 0 | POS | INT | 0 | 8 | 86 | ((2+96)-12)=x | 2 96 + 12 - x = | 2:people 96:people +:people 12:people -:people x:people =:people
EXPR: 0 | POS | INT | 0 | 8 | 1176 | ((2+96)*12)=x | 2 96 + 12 * x = | 2:people 96:people +:people 12:people *:people x:people =:people
EXPR: 0 | POS | INT | 0 | 8 | 110 | ((2+96)+12)=x | 2 96 + 12 + x = | 2:people 96:people +:people 12:people +:people x:people =:people
EXPR: 0 | POS | INT | 0 | 8 | 10 | x=(2+(96/12)) | x 2 96 12 / + = | x:people 2:people 96:people 12:people /:people +:people =:people
EXPR: 0 | POS | INT | 0 | 8 | 168 | (2*(96-12))=x | 2 96 12 - * x = | 2:people 96:people 12:people -:people *:people x:people =:people
EXPR: 0 | POS | INT | 0 | 8 | 216 | (2*(96+12))=x | 2 96 12 + * x = | 2:people 96:people 12:people +:people *:people x:people =:people
EXPR: 0 | POS | INT | 0 | 8 | 180 | x=((2*96)-12) | x 2 96 * 12 - = | x:people 2:people 96:people *:people 12:people -:people =:people
EXPR: 0 | POS | INT | 0 | 8 | 2304 | ((2*96)*12)=x | 2 96 * 12 * x = | 2:people 96:people *:people 12:people *:people x:people =:people
EXPR: 0 | POS | INT | 0 | 8 | 86 | (2+(96-12))=x | 2 96 12 - + x = | 2:people 96:people 12:people -:people +:people x:people =:people
EXPR: 0 | POS | INT | 0 | 8 | 10 | (2+(96/12))=x | 2 96 12 / + x = | 2:people 96:people 12:people /:people +:people x:people =:people
EXPR: 0 | POS | INT | 0 | 8 | 1154 | x=(2+(96*12)) | x 2 96 12 * + = | x:people 2:people 96:people 12:people *:people +:people =:people
EXPR: 0 | POS | INT | 0 | 8 | 110 | (2+(96+12))=x | 2 96 12 + + x = | 2:people 96:people 12:people +:people +:people x:people =:people
EXPR: 0 | POS | INT | 0 | 8 | 110 | x=(2+(96+12)) | x 2 96 12 + + = | x:people 2:people 96:people 12:people +:people +:people =:people
EXPR: 0 | POS | INT | 0 | 8 | 180 | ((2*96)-12)=x | 2 96 * 12 - x = | 2:people 96:people *:people 12:people -:people x:people =:people
EXPR: 0 | POS | INT | 0 | 8 | 216 | x=(2*(96+12)) | x 2 96 12 + * = | x:people 2:people 96:people 12:people +:people *:people =:people
EXPR: 0 | POS | INT | 0 | 8 | 2304 | x=((2*96)*12) | x 2 96 * 12 * = | x:people 2:people 96:people *:people 12:people *:people =:people
EXPR: 0 | POS | INT | 0 | 8 | 168 | x=(2*(96-12)) | x 2 96 12 - * = | x:people 2:people 96:people 12:people -:people *:people =:people
EXPR: 0 | POS | INT | 0 | 8 | 204 | ((2*96)+12)=x | 2 96 * 12 + x = | 2:people 96:people *:people 12:people +:people x:people =:people
EXPR: 0 | POS | INT | 0 | 8 | 86 | x=(2+(96-12)) | x 2 96 12 - + = | x:people 2:people 96:people 12:people -:people +:people =:people
EXPR: 0 | POS | INT | 0 | 8 | 1154 | (2+(96*12))=x | 2 96 12 * + x = | 2:people 96:people 12:people *:people +:people x:people =:people
EXPR: 0 | POS | INT | 2 | 8 | 106 | 2=(96+(12-x)) | 2 96 12 x - + = | 2:people 96:people 12:people x:people -:people +:people =:people
EXPR: 0 | POS | INT | 2 | 8 | 110 | (x-(2+96))=12 | x 2 96 + - 12 = | x:people 2:people 96:people +:people -:people 12:people =:people
EXPR: 0 | POS | INT | 2 | 8 | 86 | x=((2-12)+96) | x 2 12 - 96 + = | x:people 2:people 12:people -:people 96:people +:people =:people
EXPR: 0 | POS | INT | 2 | 8 | 36 | x=((96/2)-12) | x 96 2 / 12 - = | x:people 96:people 2:people /:people 12:people -:people =:people
EXPR: 0 | POS | INT | 2 | 8 | 110 | x=((2+12)+96) | x 2 12 + 96 + = | x:people 2:people 12:people +:people 96:people +:people =:people
EXPR: 0 | POS | INT | 2 | 8 | 106 | (x+(2-96))=12 | x 2 96 - + 12 = | x:people 2:people 96:people -:people +:people 12:people =:people
