parameters: n=5 l=2 k=1 p=5 q=1 m=8
TOTAL 28 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 1 | POS | INT | 0 | 54 | 54 | x=(15+39) | x 15 39 + = | x:game 15:game 39:game +:game =:game
EXPR: 1 | POS | INT | 0 | 54 | 54 | (15+39)=x | 15 39 + x = | 15:game 39:game +:game x:game =:game
EXPR: 0 | POS | INT | 2 | 54 | 24 | (x+15)=39 | x 15 + 39 = | x:game 15:game +:game 39:game =:game
EXPR: 0 | POS | INT | 2 | 54 | 24 | 15=(39-x) | 15 39 x - = | 15:game 39:game x:game -:game =:game
EXPR: 0 | POS | INT | 2 | 54 | 24 | x=(39-15) | x 39 15 - = | x:game 39:game 15:game -:game =:game
EXPR: 0 | POS | INT | 2 | 54 | 24 | (39-15)=x | 39 15 - x = | 39:game 15:game -:game x:game =:game
EXPR: 1 | POS | INT | 2 | 54 | 54 | 15=(x-39) | 15 x 39 - = | 15:game x:game 39:game -:game =:game
EXPR: 0 | POS | INT | 2 | 54 | 24 | (15+x)=39 | 15 x + 39 = | 15:game x:game +:game 39:game =:game
EXPR: 1 | POS | INT | 2 | 54 | 54 | (x-15)=39 | x 15 - 39 = | x:game 15:game -:game 39:game =:game
EXPR: 1 | POS | INT | 4 | 54 | 54 | 39=(x-15) | 39 x 15 - = | 39:game x:game 15:game -:game =:game
EXPR: 0 | POS | INT | 4 | 54 | 24 | (39-x)=15 | 39 x - 15 = | 39:game x:game -:game 15:game =:game
EXPR: 1 | POS | INT | 4 | 54 | 54 | (x-39)=15 | x 39 - 15 = | x:game 39:game -:game 15:game =:game
EXPR: 0 | POS | INT | 4 | 54 | 24 | 39=(15+x) | 39 15 x + = | 39:game 15:game x:game +:game =:game
EXPR: 0 | POS | INT | 4 | 54 | 24 | 39=(x+15) | 39 x 15 + = | 39:game x:game 15:game +:game =:game
NET 14 unique, non-negative, integer-valued solutions found out of 28 total solutions
