parameters: n=5 l=2 k=1 p=5 q=1 m=8
TOTAL 28 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 1 | POS | INT | 0 | 512 | 512 | (783-271)=x | 783 271 - x = | 783:quarter 271:quarter -:quarter x:quarter =:quarter
EXPR: 0 | POS | INT | 0 | 512 | 1054 | x=(783+271) | x 783 271 + = | x:quarter 783:quarter 271:quarter +:quarter =:quarter
EXPR: 1 | POS | INT | 0 | 512 | 512 | x=(783-271) | x 783 271 - = | x:quarter 783:quarter 271:quarter -:quarter =:quarter
EXPR: 0 | POS | INT | 0 | 512 | 1054 | (783+271)=x | 783 271 + x = | 783:quarter 271:quarter +:quarter x:quarter =:quarter
EXPR: 1 | POS | INT | 2 | 512 | 512 | 783=(271+x) | 783 271 x + = | 783:quarter 271:quarter x:quarter +:quarter =:quarter
EXPR: 1 | POS | INT | 2 | 512 | 512 | 783=(x+271) | 783 x 271 + = | 783:quarter x:quarter 271:quarter +:quarter =:quarter
EXPR: 0 | POS | INT | 2 | 512 | 1054 | 783=(x-271) | 783 x 271 - = | 783:quarter x:quarter 271:quarter -:quarter =:quarter
EXPR: 1 | POS | INT | 2 | 512 | 512 | (783-x)=271 | 783 x - 271 = | 783:quarter x:quarter -:quarter 271:quarter =:quarter
EXPR: 0 | POS | INT | 2 | 512 | 1054 | (x-783)=271 | x 783 - 271 = | x:quarter 783:quarter -:quarter 271:quarter =:quarter
EXPR: 0 | POS | INT | 4 | 512 | 1054 | 271=(x-783) | 271 x 783 - = | 271:quarter x:quarter 783:quarter -:quarter =:quarter
EXPR: 1 | POS | INT | 4 | 512 | 512 | (271+x)=783 | 271 x + 783 = | 271:quarter x:quarter +:quarter 783:quarter =:quarter
EXPR: 0 | POS | INT | 4 | 512 | 1054 | (x-271)=783 | x 271 - 783 = | x:quarter 271:quarter -:quarter 783:quarter =:quarter
EXPR: 1 | POS | INT | 4 | 512 | 512 | (x+271)=783 | x 271 + 783 = | x:quarter 271:quarter +:quarter 783:quarter =:quarter
EXPR: 1 | POS | INT | 4 | 512 | 512 | 271=(783-x) | 271 783 x - = | 271:quarter 783:quarter x:quarter -:quarter =:quarter
NET 14 unique, non-negative, integer-valued solutions found out of 28 total solutions
