parameters: n=5 l=2 k=1 p=5 q=2 m=8
TOTAL 100 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 0 | 9 | 180 | x=(2*90) | x 2 90 * = | x:cent 2:people 90:cent *:cent =:cent
EXPR: 0 | POS | INT | 1 | 9 | 180 | x=(2*90) | x 2 90 * = | x:cent 2:people 90:cent *:cent =:cent
EXPR: 0 | POS | INT | 2 | 9 | 45 | (2*x)=90 | 2 x * 90 = | 2:people x:cent *:cent 90:cent =:cent
EXPR: 0 | POS | INT | 2 | 9 | 180 | (x/2)=90 | x 2 / 90 = | x:cent 2:people /:cent 90:cent =:cent
EXPR: 0 | POS | INT | 2 | 9 | 45 | (x*2)=90 | x 2 * 90 = | x:cent 2:people *:cent 90:cent =:cent
EXPR: 0 | POS | INT | 10 | 9 | 92 | x=(2+90) | x 2 90 + = | x:cent 2:cent 90:cent +:cent =:cent
EXPR: 0 | POS | INT | 10 | 9 | 45 | x=(90/2) | x 90 2 / = | x:cent 90:cent 2:people /:cent =:cent
EXPR: 0 | POS | INT | 10 | 9 | 180 | x=(2*90) | x 2 90 * = | x:people 2:people 90:cent *:people =:people
EXPR: 0 | POS | INT | 11 | 9 | 92 | x=(2+90) | x 2 90 + = | x:cent 2:cent 90:cent +:cent =:cent
EXPR: 0 | POS | INT | 11 | 9 | 45 | x=(90/2) | x 90 2 / = | x:cent 90:cent 2:people /:cent =:cent
EXPR: 0 | POS | INT | 11 | 9 | 180 | x=(2*90) | x 2 90 * = | x:people 2:people 90:cent *:people =:people
EXPR: 0 | POS | INT | 12 | 9 | 92 | 2=(x-90) | 2 x 90 - = | 2:cent x:cent 90:cent -:cent =:cent
EXPR: 0 | POS | INT | 12 | 9 | 180 | 2=(x/90) | 2 x 90 / = | 2:people x:people 90:cent /:people =:people
EXPR: 0 | POS | INT | 12 | 9 | 45 | 2=(90/x) | 2 90 x / = | 2:people 90:people x:cent /:people =:people
EXPR: 0 | POS | INT | 12 | 9 | 88 | 2=(90-x) | 2 90 x - = | 2:cent 90:cent x:cent -:cent =:cent
EXPR: 0 | POS | INT | 12 | 9 | 45 | (x*2)=90 | x 2 * 90 = | x:cent 2:people *:people 90:people =:people
EXPR: 0 | POS | INT | 12 | 9 | 45 | 90=(x*2) | 90 x 2 * = | 90:cent x:cent 2:people *:cent =:cent
EXPR: 0 | POS | INT | 12 | 9 | 180 | 90=(x/2) | 90 x 2 / = | 90:cent x:cent 2:people /:cent =:cent
EXPR: 0 | POS | INT | 12 | 9 | 88 | (x+2)=90 | x 2 + 90 = | x:cent 2:cent +:cent 90:cent =:cent
EXPR: 0 | POS | INT | 12 | 9 | 88 | (2+x)=90 | 2 x + 90 = | 2:cent x:cent +:cent 90:cent =:cent
EXPR: 0 | POS | INT | 12 | 9 | 45 | 90=(2*x) | 90 2 x * = | 90:cent 2:people x:cent *:cent =:cent
EXPR: 0 | POS | INT | 12 | 9 | 92 | (x-2)=90 | x 2 - 90 = | x:cent 2:cent -:cent 90:cent =:cent
EXPR: 0 | POS | INT | 12 | 9 | 45 | (2*x)=90 | 2 x * 90 = | 2:people x:cent *:people 90:people =:people
EXPR: 0 | POS | INT | 20 | 9 | 88 | x=(90-2) | x 90 2 - = | x:cent 90:cent 2:cent -:cent =:cent
EXPR: 0 | POS | INT | 20 | 9 | 92 | x=(2+90) | x 2 90 + = | x:people 2:people 90:people +:people =:people
EXPR: 0 | POS | INT | 20 | 9 | 180 | x=(2*90) | x 2 90 * = | x:cent 2:cent 90:people *:cent =:cent
EXPR: 0 | POS | INT | 21 | 9 | 88 | x=(90-2) | x 90 2 - = | x:cent 90:cent 2:cent -:cent =:cent
EXPR: 0 | POS | INT | 21 | 9 | 92 | x=(2+90) | x 2 90 + = | x:people 2:people 90:people +:people =:people
EXPR: 0 | POS | INT | 21 | 9 | 180 | x=(2*90) | x 2 90 * = | x:cent 2:cent 90:people *:cent =:cent
EXPR: 0 | POS | INT | 22 | 9 | 92 | 2=(x-90) | 2 x 90 - = | 2:people x:people 90:people -:people =:people
EXPR: 0 | POS | INT | 22 | 9 | 92 | 90=(x-2) | 90 x 2 - = | 90:cent x:cent 2:cent -:cent =:cent
EXPR: 0 | POS | INT | 22 | 9 | 45 | (x*2)=90 | x 2 * 90 = | x:people 2:cent *:cent 90:cent =:cent
