parameters: n=9 l=4 k=1 p=5 q=1 m=10
TOTAL 100 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 1 | POS | INT | 0 | 15 | 15 | x=(((15-13)-8)+21) | x 15 13 - 8 - 21 + = | x:coin 15:coin 13:coin -:coin 8:coin -:coin 21:coin +:coin =:coin
EXPR: 1 | POS | INT | 0 | 15 | 15 | x=(15+(13+(8-21))) | x 15 13 8 21 - + + = | x:coin 15:coin 13:coin 8:coin 21:coin -:coin +:coin +:coin =:coin
EXPR: 0 | POS | INT | 0 | 15 | 57 | x=(15+(13+(8+21))) | x 15 13 8 21 + + + = | x:coin 15:coin 13:coin 8:coin 21:coin +:coin +:coin +:coin =:coin
EXPR: 1 | POS | INT | 0 | 15 | 15 | x=(15-(13+(8-21))) | x 15 13 8 21 - + - = | x:coin 15:coin 13:coin 8:coin 21:coin -:coin +:coin -:coin =:coin
EXPR: 0 | POS | INT | 0 | 15 | 41 | x=(15+(13-(8-21))) | x 15 13 8 21 - - + = | x:coin 15:coin 13:coin 8:coin 21:coin -:coin -:coin +:coin =:coin
EXPR: 0 | POS | INT | 0 | 15 | 31 | x=(15-(13-(8+21))) | x 15 13 8 21 + - - = | x:coin 15:coin 13:coin 8:coin 21:coin +:coin -:coin -:coin =:coin
EXPR: 0 | POS | INT | 0 | 15 | 31 | x=((15-(13-8))+21) | x 15 13 8 - - 21 + = | x:coin 15:coin 13:coin 8:coin -:coin -:coin 21:coin +:coin =:coin
EXPR: 1 | POS | INT | 0 | 15 | 15 | x=((15-(13+8))+21) | x 15 13 8 + - 21 + = | x:coin 15:coin 13:coin 8:coin +:coin -:coin 21:coin +:coin =:coin
EXPR: 0 | POS | INT | 0 | 15 | 41 | x=((15+(13-8))+21) | x 15 13 8 - + 21 + = | x:coin 15:coin 13:coin 8:coin -:coin +:coin 21:coin +:coin =:coin
EXPR: 1 | POS | INT | 0 | 15 | 15 | x=((15+(13+8))-21) | x 15 13 8 + + 21 - = | x:coin 15:coin 13:coin 8:coin +:coin +:coin 21:coin -:coin =:coin
EXPR: 0 | POS | INT | 0 | 15 | 57 | x=((15+(13+8))+21) | x 15 13 8 + + 21 + = | x:coin 15:coin 13:coin 8:coin +:coin +:coin 21:coin +:coin =:coin
EXPR: 0 | POS | INT | 0 | 15 | 31 | x=((15-13)+(8+21)) | x 15 13 - 8 21 + + = | x:coin 15:coin 13:coin -:coin 8:coin 21:coin +:coin +:coin =:coin
EXPR: 0 | POS | INT | 0 | 15 | 41 | x=(((15+13)-8)+21) | x 15 13 + 8 - 21 + = | x:coin 15:coin 13:coin +:coin 8:coin -:coin 21:coin +:coin =:coin
EXPR: 1 | POS | INT | 0 | 15 | 15 | x=(((15+13)+8)-21) | x 15 13 + 8 + 21 - = | x:coin 15:coin 13:coin +:coin 8:coin +:coin 21:coin -:coin =:coin
EXPR: 1 | POS | INT | 0 | 15 | 15 | x=((15-13)-(8-21)) | x 15 13 - 8 21 - - = | x:coin 15:coin 13:coin -:coin 8:coin 21:coin -:coin -:coin =:coin
EXPR: 0 | POS | INT | 0 | 15 | 31 | x=(((15-13)+8)+21) | x 15 13 - 8 + 21 + = | x:coin 15:coin 13:coin -:coin 8:coin +:coin 21:coin +:coin =:coin
EXPR: 0 | POS | INT | 0 | 15 | 57 | x=(15+((13+8)+21)) | x 15 13 8 + 21 + + = | x:coin 15:coin 13:coin 8:coin +:coin 21:coin +:coin +:coin =:coin
EXPR: 0 | POS | INT | 0 | 15 | 31 | x=(15-((13-8)-21)) | x 15 13 8 - 21 - - = | x:coin 15:coin 13:coin 8:coin -:coin 21:coin -:coin -:coin =:coin
EXPR: 0 | POS | INT | 0 | 15 | 41 | x=(15+((13-8)+21)) | x 15 13 8 - 21 + + = | x:coin 15:coin 13:coin 8:coin -:coin 21:coin +:coin +:coin =:coin
EXPR: 1 | POS | INT | 0 | 15 | 15 | x=(15+((13+8)-21)) | x 15 13 8 + 21 - + = | x:coin 15:coin 13:coin 8:coin +:coin 21:coin -:coin +:coin =:coin
EXPR: 0 | POS | INT | 0 | 15 | 57 | x=(((15+13)+8)+21) | x 15 13 + 8 + 21 + = | x:coin 15:coin 13:coin +:coin 8:coin +:coin 21:coin +:coin =:coin
EXPR: 0 | POS | INT | 0 | 15 | 41 | x=((15+13)-(8-21)) | x 15 13 + 8 21 - - = | x:coin 15:coin 13:coin +:coin 8:coin 21:coin -:coin -:coin =:coin
